Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration,Distance,Mean speed,NE : time,NE : distance,NE : average speed,NW : time,NW : distance,NW : average speed,SE : time,SE : distance,SE : average speed,SW : time,SW : distance,SW : average speed,Island : distance to first entry,Island : latency to first entry,Thigmitaxis : time,Thigmitaxis : distance,Thigmitaxis : average speed,Diet
1,210112_1,E4HN_F,D,Day1,1,MWM_150,4/19/21,11.5,0.463,0.04,0,0,,0,0,,0,0,,11.5,0.463,0.04,0.424,7.4,0,0,,HFD
2,210112_2,E4HN_F,D,Day1,1,MWM_150,4/19/21,49.3,6.519,0.132,0.4,0.05,0.137,25.6,3.392,0.133,2.3,0.422,0.184,14.4,1.698,0.118,6.481,45.3,6.7,0.957,0.143,HFD
3,210112_4,E4HN_F,D,Day1,1,MWM_150,4/19/21,60,9.482,0.158,13.1,2.67,0.203,18,3.215,0.179,1.4,0.296,0.211,4.2,0.62,0.148,,,23.3,2.681,0.115,HFD
4,210112_5,E4HN_M,F,Day1,1,MWM_150,4/19/21,60,11.398,0.19,19,4.303,0.227,11.8,1.679,0.142,2.6,0.471,0.18,2.5,0.23,0.091,,,24.1,4.715,0.196,Control
5,210112_6,E4HN_M,F,Day1,1,MWM_150,4/19/21,40.2,7.081,0.176,2.5,0.476,0.193,4.4,0.891,0.201,1.6,0.324,0.207,19.2,3.641,0.189,6.429,36.2,12.5,1.749,0.14,Control
6,210112_7,E4HN_M,F,Day1,1,MWM_150,4/19/21,60,10.741,0.179,1.6,0.387,0.237,19,2.764,0.145,5.3,1.199,0.226,10.1,2.328,0.231,,,23.9,4.062,0.17,Control
7,210112_8,E4HN_M,F,Day1,1,MWM_150,4/19/21,7.5,0.843,0.112,0,0,,0,0,,0,0,,7.5,0.843,0.112,0.566,3.5,0,0,,Control
8,210112_9,E4HN_M,F,Day1,1,MWM_150,4/19/21,60,11.801,0.197,6.1,1.35,0.221,6.3,1.334,0.211,15.3,3.49,0.228,8,1.744,0.219,,,24.3,3.884,0.16,HFD
9,210112_10,E4HN_M,F,Day1,1,MWM_150,4/19/21,8.8,0.938,0.107,0,0,,0,0,,2.3,0.49,0.213,6.5,0.449,0.069,0.853,4.8,0,0,,HFD
10,210112_11,E4HN_M,F,Day1,1,MWM_150,4/19/21,42.3,3.765,0.089,0,0,,0,0,,11.3,0.94,0.083,19,1.98,0.104,3.247,38.2,12.1,0.846,0.07,HFD
11,210112_12,E4HN_M,F,Day1,1,MWM_150,4/19/21,54.8,6.863,0.125,1.2,0.209,0.169,11.8,1.69,0.143,5.3,0.701,0.132,17.7,2.438,0.138,6.069,50.7,18.7,1.826,0.097,HFD
12,210112_13,E4HN_F,D,Day1,1,MWM_150,4/19/21,19.4,3.1,0.16,0,0,,8.7,1.676,0.193,0,0,,9.9,1.297,0.131,2.945,15.3,0.8,0.127,0.166,Control
13,210112_14,E4HN_F,D,Day1,1,MWM_150,4/19/21,60,9.275,0.155,3.6,0.629,0.175,9,1.67,0.187,1.6,0.333,0.208,9.3,1.554,0.167,,,37.8,5.293,0.14,Control
14,210112_15,E4HN_F,D,Day1,1,MWM_150,4/19/21,19,3.072,0.161,0,0,,2.1,0.334,0.156,1.1,0.201,0.177,15.8,2.538,0.161,2.97,15,0,0,,Control
15,210112_16,E4HN_F,D,Day1,1,MWM_150,4/19/21,60,10.068,0.168,18.2,3.542,0.195,8.7,1.642,0.189,9.2,1.875,0.204,5.4,0.929,0.172,,,18.5,2.08,0.112,Control
16,210112_17,E4HN_F,D,Day1,1,MWM_150,4/19/21,60,11.575,0.193,3.3,0.738,0.224,0.7,0.135,0.181,10.8,2.103,0.195,21.4,3.717,0.174,,,23.8,4.882,0.205,Control
17,210112_18,E3HN_M,C,Day1,1,MWM_150,4/19/21,60,9.054,0.151,1.6,0.3,0.192,29.3,4.488,0.153,0.9,0.174,0.193,5.8,0.981,0.168,,,23.3,3.297,0.142,HFD
18,210112_19,E3HN_M,C,Day1,1,MWM_150,4/19/21,60,7.739,0.129,0,0,,18.5,2.821,0.153,0.4,0.082,0.224,8.7,0.804,0.093,,,34.5,4.371,0.127,HFD
19,210112_20,E3HN_M,C,Day1,1,MWM_150,4/19/21,60,10.128,0.169,1.4,0.193,0.135,14,3.339,0.238,10.2,1.671,0.164,10.4,1.935,0.186,,,24.5,3.087,0.126,HFD
20,210112_21,E3HN_F,E,Day1,1,MWM_150,4/19/21,60,7.754,0.129,3.6,0.328,0.091,22.6,3.178,0.141,1.8,0.141,0.08,11.7,1.285,0.11,,,20.4,2.821,0.138,HFD
21,210112_23,E3HN_F,E,Day1,1,MWM_150,4/19/21,60,5.326,0.089,10.3,1.54,0.149,21.5,1.728,0.08,3.4,0.387,0.114,5.4,0.297,0.055,,,19.4,1.373,0.071,HFD
22,210112_24,E3HN_F,E,Day1,1,MWM_150,4/19/21,60,10.734,0.179,2.6,0.484,0.186,15,3.073,0.205,4.6,0.926,0.203,14.9,2.807,0.188,,,22.9,3.445,0.15,HFD
23,210112_25,E44_M,A,Day1,1,MWM_150,4/19/21,60,10.916,0.182,0,0,,0.5,0.088,0.177,1.7,0.298,0.179,10.1,1.289,0.128,,,48.3,9.363,0.194,HFD
24,210112_26,E44_M,A,Day1,1,MWM_150,4/19/21,57,6.712,0.118,0,0,,29.3,4.189,0.143,1,0.105,0.105,10.1,0.637,0.063,6.628,52.9,16.9,1.827,0.108,HFD
25,210112_27,E44_F,B,Day1,1,MWM_150,4/19/21,60,11.578,0.193,3.4,0.759,0.221,7.7,1.209,0.158,5.9,1.024,0.175,13.8,2.792,0.202,,,29.2,5.794,0.198,HFD
26,210112_28,E44_F,B,Day1,1,MWM_150,4/19/21,26.3,4.125,0.157,7,1.2,0.172,5.1,0.944,0.186,1.1,0.204,0.191,8.4,0.945,0.112,4.125,22.3,4.8,0.832,0.173,HFD
27,210112_29,E44_F,B,Day1,1,MWM_150,4/19/21,59.1,11.718,0.198,2.6,0.369,0.14,0,0,,9.3,2.041,0.22,16.4,2.406,0.147,11.678,55,30.7,6.902,0.225,HFD
28,210112_1,E4HN_F,D,Day1,2,MWM_150,4/19/21,60,8.018,0.134,27.1,3.597,0.133,6.5,1.056,0.162,9.5,1.646,0.173,0,0,,,,16.9,1.718,0.102,HFD
29,210112_2,E4HN_F,D,Day1,2,MWM_150,4/19/21,42,5.768,0.137,13.5,1.363,0.101,3.1,0.662,0.214,1,0.179,0.173,5.7,0.378,0.067,5.691,38,18.8,3.186,0.17,HFD
30,210112_4,E4HN_F,D,Day1,2,MWM_150,4/19/21,49,7.846,0.16,17.5,2.699,0.155,1.6,0.34,0.217,11.5,2.481,0.215,6.3,0.969,0.153,7.382,44.9,12.1,1.357,0.112,HFD
31,210112_5,E4HN_M,F,Day1,2,MWM_150,4/19/21,60,11.083,0.185,17.4,1.413,0.081,5.9,1.494,0.255,2.7,0.698,0.259,0,0,,,,34,7.479,0.22,Control
32,210112_6,E4HN_M,F,Day1,2,MWM_150,4/19/21,60,10.581,0.176,9.3,1.9,0.204,5.2,1.124,0.216,2.9,0.554,0.193,4,0.787,0.197,,,38.6,6.216,0.161,Control
33,210112_7,E4HN_M,F,Day1,2,MWM_150,4/19/21,60,9.48,0.158,15,1.089,0.073,4.1,0.815,0.199,3,0.638,0.214,0,0,,,,37.9,6.938,0.183,Control
34,210112_8,E4HN_M,F,Day1,2,MWM_150,4/19/21,44.7,8.005,0.179,20,2.939,0.147,8.6,2.122,0.248,2,0.432,0.216,5.7,1.157,0.204,7.107,40.6,8.4,1.356,0.161,Control
35,210112_9,E4HN_M,F,Day1,2,MWM_150,4/19/21,21.6,4.274,0.198,6.8,1.475,0.218,1.1,0.261,0.237,3.3,0.826,0.248,7.4,0.847,0.114,4.194,17.6,3,0.866,0.289,HFD
36,210112_10,E4HN_M,F,Day1,2,MWM_150,4/19/21,60,9.528,0.159,4.3,0.576,0.135,2.7,0.524,0.192,1.7,0.238,0.14,2.7,0.472,0.175,,,48.6,7.718,0.159,HFD
37,210112_11,E4HN_M,F,Day1,2,MWM_150,4/19/21,60,7.762,0.129,30.6,3.662,0.12,2.4,0.41,0.171,7.3,1.348,0.184,0,0,,,,19.7,2.343,0.119,HFD
38,210112_12,E4HN_M,F,Day1,2,MWM_150,4/19/21,60,9.041,0.151,8.4,1.149,0.136,1,0.212,0.219,10.4,1.699,0.163,2.2,0.342,0.156,,,38,5.639,0.148,HFD
39,210112_13,E4HN_F,D,Day1,2,MWM_150,4/19/21,60,11.914,0.199,18.5,3.883,0.21,8.3,1.926,0.232,4.6,0.996,0.215,2.7,0.535,0.198,,,25.8,4.574,0.177,Control
40,210112_14,E4HN_F,D,Day1,2,MWM_150,4/19/21,60,11.071,0.185,4.5,0.652,0.144,3.3,0.666,0.205,0,0,,5,1.005,0.201,,,47.2,8.748,0.185,Control
41,210112_15,E4HN_F,D,Day1,2,MWM_150,4/19/21,60,11.714,0.195,14.6,2.898,0.199,7.1,1.538,0.218,4.5,0.983,0.22,1,0.316,0.316,,,33.7,6.244,0.185,Control
42,210112_16,E4HN_F,D,Day1,2,MWM_150,4/19/21,60,11.617,0.194,5.3,0.958,0.179,0,0,0,0,0,,0,0,,,,54.7,10.659,0.195,Control
43,210112_17,E4HN_F,D,Day1,2,MWM_150,4/19/21,60,11.797,0.197,10.1,1.603,0.159,4.3,0.997,0.234,10.3,2.161,0.21,0.1,0.042,0.317,,,35.4,7.036,0.199,Control
44,210112_18,E3HN_M,C,Day1,2,MWM_150,4/19/21,60,9.51,0.159,18.8,2.606,0.139,0.4,0.096,0.222,7.3,1.408,0.193,0,0,,,,33.5,5.4,0.161,HFD
45,210112_19,E3HN_M,C,Day1,2,MWM_150,4/19/21,60,10.126,0.169,4.9,0.804,0.165,3.4,0.771,0.229,10,2.146,0.214,5.7,1.286,0.227,,,36.1,5.118,0.142,HFD
46,210112_20,E3HN_M,C,Day1,2,MWM_150,4/19/21,60,8.868,0.148,4.1,0.574,0.141,5.7,1.216,0.213,0,0,,1.7,0.357,0.206,,,48.5,6.72,0.139,HFD
47,210112_21,E3HN_F,E,Day1,2,MWM_150,4/19/21,60,9.389,0.156,14.9,2.397,0.161,16.9,2.906,0.172,9,1.425,0.159,7,0.957,0.137,,,12.2,1.704,0.139,HFD
48,210112_23,E3HN_F,E,Day1,2,MWM_150,4/19/21,60,9.141,0.152,16.9,2.16,0.128,9.8,1.564,0.16,3.8,0.799,0.212,0,0,,,,29.6,4.618,0.156,HFD
49,210112_24,E3HN_F,E,Day1,2,MWM_150,4/19/21,29.9,4.236,0.142,13,1.985,0.153,0,0,,4.6,0.823,0.179,8.5,0.869,0.102,4.198,25.9,3.8,0.559,0.148,HFD
50,210112_25,E44_M,A,Day1,2,MWM_150,4/19/21,33.3,5.842,0.175,7.2,1.561,0.216,8.7,1.664,0.192,2.4,0.497,0.21,6.1,0.446,0.073,5.762,29.2,9.2,1.714,0.186,HFD
51,210112_26,E44_M,A,Day1,2,MWM_150,4/19/21,35.3,4.525,0.128,13.4,1.706,0.127,0.5,0.046,0.099,0,0,,5.5,0.242,0.044,4.44,31.2,15.9,2.532,0.16,HFD
52,210112_27,E44_F,B,Day1,2,MWM_150,4/19/21,60,11.263,0.188,10.1,1.552,0.153,2.9,0.607,0.209,15,2.75,0.183,2.9,0.625,0.216,,,29.1,5.73,0.197,HFD
53,210112_28,E44_F,B,Day1,2,MWM_150,4/19/21,60,12.849,0.214,19.8,3.919,0.198,1.9,0.459,0.248,6,1.634,0.274,0.8,0.171,0.205,,,32,6.795,0.213,HFD
54,210112_29,E44_F,B,Day1,2,MWM_150,4/19/21,52.2,8.673,0.166,8.5,1.462,0.173,1,0.221,0.228,0.6,0.127,0.2,11.1,1.449,0.13,8.63,48.1,31,5.414,0.175,HFD
55,210112_1,E4HN_F,D,Day1,3,MWM_150,4/19/21,60,8.282,0.138,2,0.388,0.194,14.8,1.927,0.13,7.9,1.327,0.167,13.5,2.436,0.181,,,21.8,2.205,0.101,HFD
56,210112_2,E4HN_F,D,Day1,3,MWM_150,4/19/21,60,8.708,0.145,4,0.393,0.099,27.3,3.794,0.139,4,0.649,0.162,10.6,1.896,0.178,,,14.1,1.976,0.14,HFD
57,210112_4,E4HN_F,D,Day1,3,MWM_150,4/19/21,60,9.453,0.158,3.6,0.752,0.209,21.8,4.059,0.186,3.9,0.724,0.186,3.5,0.692,0.196,,,27.1,3.226,0.119,HFD
58,210112_5,E4HN_M,F,Day1,3,MWM_150,4/19/21,60,11.087,0.185,2.7,0.453,0.17,13.7,1.667,0.122,2,0.484,0.246,0.3,0.053,0.201,,,41.4,8.429,0.203,Control
59,210112_6,E4HN_M,F,Day1,3,MWM_150,4/19/21,60,10.585,0.176,9.4,1.934,0.206,12.7,2.184,0.172,2.8,0.645,0.228,7.7,1.681,0.217,,,27.4,4.14,0.151,Control
60,210112_7,E4HN_M,F,Day1,3,MWM_150,4/19/21,60,8.894,0.148,4.7,0.817,0.175,18.2,1.706,0.094,3,0.559,0.186,6.3,1.419,0.225,,,28,4.462,0.159,Control
61,210112_8,E4HN_M,F,Day1,3,MWM_150,4/19/21,60,10.515,0.175,2.8,0.598,0.216,22.9,3.905,0.171,3.5,0.732,0.211,4.5,0.938,0.208,,,27.1,4.468,0.165,Control
62,210112_9,E4HN_M,F,Day1,3,MWM_150,4/19/21,60,10.215,0.17,8.3,1.971,0.238,2.7,0.478,0.175,0,0,,0,0,,,,49.1,7.765,0.158,HFD
63,210112_10,E4HN_M,F,Day1,3,MWM_150,4/19/21,60,9.479,0.158,11.8,2.245,0.191,11.9,1.761,0.148,4.5,1.023,0.227,0.8,0.129,0.162,,,31.1,4.321,0.139,HFD
64,210112_11,E4HN_M,F,Day1,3,MWM_150,4/19/21,60,8.531,0.142,0,0,,13.8,2.088,0.151,4.1,0.855,0.209,11.8,1.954,0.166,,,30.3,3.633,0.12,HFD
65,210112_12,E4HN_M,F,Day1,3,MWM_150,4/19/21,60,7.88,0.131,7,0.691,0.099,14.7,1.909,0.13,5,0.657,0.132,11.4,2.223,0.194,,,22,2.401,0.109,HFD
66,210112_13,E4HN_F,D,Day1,3,MWM_150,4/19/21,60,13.302,0.222,2.4,0.617,0.257,9.3,1.869,0.201,4.8,1.205,0.253,9,2.267,0.251,,,34.8,7.425,0.213,Control
67,210112_14,E4HN_F,D,Day1,3,MWM_150,4/19/21,60,10.181,0.17,1.3,0.225,0.173,12.1,2.182,0.18,2.3,0.459,0.199,0,0,0,,,46.6,7.82,0.168,Control
68,210112_15,E4HN_F,D,Day1,3,MWM_150,4/19/21,60,12.102,0.202,4.1,1.003,0.243,9,2.051,0.229,4.1,0.98,0.239,4.4,0.973,0.22,,,39.3,7.3,0.186,Control
69,210112_16,E4HN_F,D,Day1,3,MWM_150,4/19/21,13.5,2.034,0.151,1.6,0.29,0.181,3.8,0.828,0.215,0,0,,5.8,0.373,0.064,1.966,9.4,2.2,0.543,0.247,Control
70,210112_17,E4HN_F,D,Day1,3,MWM_150,4/19/21,60,11.884,0.198,7.6,1.628,0.215,10,1.953,0.196,3.5,0.81,0.229,4.2,0.622,0.147,,,34.7,6.872,0.198,Control
71,210112_18,E3HN_M,C,Day1,3,MWM_150,4/19/21,60,8.897,0.148,5.3,1.103,0.209,7.9,1.681,0.213,2.2,0.532,0.238,2,0.502,0.255,,,42.8,5.08,0.119,HFD
72,210112_19,E3HN_M,C,Day1,3,MWM_150,4/19/21,60,9.73,0.162,1.7,0.3,0.176,16.7,2.604,0.156,0,0,,0,0,,,,41.6,6.825,0.164,HFD
73,210112_20,E3HN_M,C,Day1,3,MWM_150,4/19/21,60,12.664,0.211,17.6,2.987,0.17,11.8,2.094,0.178,6.1,1.34,0.219,8.2,2.692,0.328,10.988,57.2,16.3,3.551,0.218,HFD
74,210112_21,E3HN_F,E,Day1,3,MWM_150,4/19/21,60,7.788,0.13,15.9,2.728,0.172,15.8,1.173,0.074,5.3,0.825,0.156,7.1,0.909,0.129,,,16,2.152,0.135,HFD
75,210112_23,E3HN_F,E,Day1,3,MWM_150,4/19/21,24.4,2.987,0.123,2.5,0.277,0.112,10.6,1.571,0.148,0,0,,6.3,0.272,0.043,2.987,20.3,5,0.868,0.173,HFD
76,210112_24,E3HN_F,E,Day1,3,MWM_150,4/19/21,23.8,3.033,0.128,1.4,0.176,0.126,9.8,1.652,0.168,0,0,,5.8,0.344,0.06,2.956,19.7,6.8,0.861,0.127,HFD
77,210112_25,E44_M,A,Day1,3,MWM_150,4/19/21,36,5.018,0.139,2.7,0.62,0.233,8.5,1.224,0.144,3.3,0.546,0.164,6.9,0.467,0.068,4.951,32,14.6,2.161,0.148,HFD
78,210112_26,E44_M,A,Day1,3,MWM_150,4/19/21,60,9.429,0.157,26.8,4.728,0.176,7.8,0.837,0.107,10,1.85,0.184,0,0,,,,15.3,2.013,0.132,HFD
79,210112_27,E44_F,B,Day1,3,MWM_150,4/19/21,13.6,1.11,0.082,0,0,,7.8,0.855,0.109,0,0,,5.8,0.256,0.044,1.072,9.5,0,0,,HFD
80,210112_28,E44_F,B,Day1,3,MWM_150,4/19/21,60,11.355,0.189,9.9,2.482,0.25,14.3,2.795,0.196,7.4,1.571,0.211,5.9,1.301,0.219,,,22.4,3.206,0.143,HFD
81,210112_29,E44_F,B,Day1,3,MWM_150,4/19/21,60,12.661,0.211,15.1,3.192,0.211,12.6,2.91,0.231,4.2,1.145,0.273,6.6,1.673,0.255,,,21.5,3.742,0.174,HFD
82,210112_1,E4HN_F,D,Day1,4,MWM_150,4/19/21,60,8.22,0.137,4.4,0.889,0.203,10.9,1.76,0.162,19.5,1.889,0.097,8.3,1.333,0.16,,,17,2.35,0.139,HFD
83,210112_2,E4HN_F,D,Day1,4,MWM_150,4/19/21,60,9.502,0.158,11.8,2.059,0.174,7.1,1.158,0.163,10.8,1.515,0.14,7.5,1.022,0.136,,,22.8,3.748,0.165,HFD
84,210112_4,E4HN_F,D,Day1,4,MWM_150,4/19/21,39.9,6.175,0.155,2.7,0.528,0.196,0,0,,12.4,2.288,0.184,13.6,1.928,0.142,6.098,35.8,11.2,1.432,0.128,HFD
85,210112_5,E4HN_M,F,Day1,4,MWM_150,4/19/21,10.6,0.733,0.069,0,0,,0,0,,1.6,0.107,0.067,9,0.626,0.07,0.7,6.5,0,0,,Control
86,210112_6,E4HN_M,F,Day1,4,MWM_150,4/19/21,42.3,6.315,0.149,3.7,0.718,0.196,5,1.024,0.205,11,2.157,0.197,12.4,1.443,0.116,6.243,38.3,10.3,0.972,0.095,Control
87,210112_7,E4HN_M,F,Day1,4,MWM_150,4/19/21,60,10.419,0.174,4.1,0.76,0.187,8.6,1.799,0.21,17.6,2.565,0.146,5.6,1.227,0.22,,,24.2,4.069,0.168,Control
88,210112_8,E4HN_M,F,Day1,4,MWM_150,4/19/21,41.5,4.882,0.118,3.8,0.687,0.182,3.2,0.6,0.186,10.6,1.329,0.125,16.1,1.239,0.077,4.815,37.4,7.8,1.027,0.132,Control
89,210112_9,E4HN_M,F,Day1,4,MWM_150,4/19/21,60,10.648,0.177,0,0,,2.7,0.714,0.261,7.4,1.636,0.22,1.2,0.3,0.243,,,49,8.075,0.165,HFD
90,210112_10,E4HN_M,F,Day1,4,MWM_150,4/19/21,37.8,5.065,0.134,0,0,,2.3,0.437,0.193,8,1.577,0.198,13.6,1.832,0.134,5.026,33.7,13.9,1.219,0.088,HFD
91,210112_11,E4HN_M,F,Day1,4,MWM_150,4/19/21,60,8.132,0.136,0,0,,0,0,,18,2.292,0.127,10.7,1.372,0.128,,,31.3,4.469,0.143,HFD
92,210112_12,E4HN_M,F,Day1,4,MWM_150,4/19/21,54,4.411,0.082,0,0,,0,0,,16.3,1.884,0.115,8.3,0.558,0.067,4.369,50,29.4,1.969,0.067,HFD
93,210112_13,E4HN_F,D,Day1,4,MWM_150,4/19/21,60,13.124,0.219,4,0.743,0.186,3.6,0.815,0.226,10.9,2.321,0.212,2.1,0.447,0.209,,,39.7,8.897,0.224,Control
94,210112_14,E4HN_F,D,Day1,4,MWM_150,4/19/21,60,10.693,0.178,3.3,0.658,0.201,2.5,0.356,0.142,15.8,2.774,0.176,1.9,0.366,0.196,,,36.6,6.54,0.179,Control
95,210112_15,E4HN_F,D,Day1,4,MWM_150,4/19/21,60,10.707,0.178,11.6,2.105,0.182,4.2,0.8,0.191,13.6,2.696,0.198,1.3,0.328,0.252,,,29.3,4.778,0.163,Control
96,210112_16,E4HN_F,D,Day1,4,MWM_150,4/19/21,60,11.654,0.194,3.7,0.771,0.21,4.7,0.935,0.197,11.9,2.517,0.212,1.9,0.386,0.207,,,38.5,7.164,0.186,Control
97,210112_17,E4HN_F,D,Day1,4,MWM_150,4/19/21,60,11.949,0.199,0,0,,0.8,0.156,0.204,9,1.415,0.157,0,0,,,,51,10.534,0.207,Control
98,210112_18,E3HN_M,C,Day1,4,MWM_150,4/19/21,60,10.486,0.175,12.5,2.838,0.227,3,0.645,0.217,10.1,1.659,0.164,0,0,,,,34.4,5.343,0.155,HFD
99,210112_19,E3HN_M,C,Day1,4,MWM_150,4/19/21,60,10.128,0.169,7,1.424,0.203,2.7,0.54,0.202,14.7,2.414,0.164,3.2,0.637,0.201,,,32.4,5.112,0.158,HFD
100,210112_20,E3HN_M,C,Day1,4,MWM_150,4/19/21,60,11.175,0.186,8.1,1.592,0.196,8.7,1.849,0.213,23.6,3.206,0.136,1.8,0.446,0.252,,,17.9,4.081,0.228,HFD
101,210112_21,E3HN_F,E,Day1,4,MWM_150,4/19/21,60,9.235,0.154,12.7,1.926,0.151,4.2,0.666,0.16,5.5,0.602,0.109,0.8,0.154,0.2,,,36.8,5.888,0.16,HFD
102,210112_23,E3HN_F,E,Day1,4,MWM_150,4/19/21,60,9.859,0.164,2.8,0.434,0.155,5.1,0.924,0.181,15.9,2.83,0.178,14,2.254,0.161,,,22.2,3.417,0.154,HFD
103,210112_24,E3HN_F,E,Day1,4,MWM_150,4/19/21,48.9,7.846,0.16,1.8,0.347,0.196,7,1.438,0.205,11.3,1.732,0.154,9.5,0.833,0.088,7.764,44.8,19.4,3.496,0.181,HFD
104,210112_25,E44_M,A,Day1,4,MWM_150,4/19/21,43.2,6.817,0.158,8.1,1.468,0.181,11.3,2.618,0.231,6.9,1.14,0.166,10,0.983,0.099,6.779,39.1,6.9,0.609,0.088,HFD
105,210112_26,E44_M,A,Day1,4,MWM_150,4/19/21,52.6,8.086,0.154,10.1,1.936,0.192,6.4,1.388,0.217,19.8,2.661,0.135,7.5,0.732,0.098,7.998,48.5,8.8,1.368,0.155,HFD
106,210112_27,E44_F,B,Day1,4,MWM_150,4/19/21,19.1,2.146,0.112,0,0,,0,0,,6.5,0.951,0.146,11.1,0.997,0.09,2.108,15,1.5,0.197,0.129,HFD
107,210112_28,E44_F,B,Day1,4,MWM_150,4/19/21,60,10.957,0.183,18.7,3.913,0.21,4.6,1.005,0.217,19.5,3.546,0.182,2.4,0.469,0.195,,,14.8,2.024,0.137,HFD
108,210112_29,E44_F,B,Day1,4,MWM_150,4/19/21,15,1.357,0.09,0,0,,0,0,,7.6,0.865,0.113,7.4,0.491,0.066,1.323,11,0,0,,HFD
109,210112_1,E4HN_F,D,Day2,1,MWM_150,4/20/21,44.6,7.372,0.165,6.8,0.99,0.145,3.1,0.55,0.178,12,2.326,0.194,6.7,1.311,0.197,6.716,40.5,16,2.195,0.137,HFD
110,210112_2,E4HN_F,D,Day2,1,MWM_150,4/20/21,60,11.13,0.185,3.5,0.411,0.116,0.7,0.155,0.224,14.4,2.465,0.171,11,2.087,0.19,,,30.4,6.012,0.198,HFD
111,210112_4,E4HN_F,D,Day2,1,MWM_150,4/20/21,40.1,6.148,0.153,8.4,1.373,0.163,3.1,0.426,0.138,3.5,0.867,0.25,19.5,2.726,0.14,6.023,36.1,5.7,0.757,0.134,HFD
112,210112_5,E4HN_M,F,Day2,1,MWM_150,4/20/21,36.1,5.926,0.164,18.7,2.916,0.156,0,0,,0,0,,5.9,0.413,0.07,5.859,32,11.5,2.597,0.226,Control
113,210112_6,E4HN_M,F,Day2,1,MWM_150,4/20/21,60,11.684,0.195,22.2,4.484,0.202,13.2,2.594,0.197,7.3,1.603,0.22,4.5,0.927,0.204,,,12.8,2.076,0.162,Control
114,210112_7,E4HN_M,F,Day2,1,MWM_150,4/20/21,60,9.719,0.162,21.7,2.845,0.131,11.8,2.142,0.182,2.4,0.551,0.233,6.7,1.372,0.204,,,17.5,2.808,0.161,Control
115,210112_8,E4HN_M,F,Day2,1,MWM_150,4/20/21,60,12.017,0.2,14.4,3.14,0.218,13.4,3.184,0.238,15.9,2.722,0.171,2.7,0.536,0.198,,,13.6,2.435,0.179,Control
